               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.029046,            0.034222,           0.0036505,             0.93144,             0.93024,             0.95878,             0.63664,            0.024132,            0.033063,           0.0061454,           0.0094879,           0.0094879,           0.0094879
                  48,            0.029172,            0.034813,           0.0040524,             0.91646,             0.96536,             0.95856,             0.65433,            0.026708,            0.032591,           0.0067208,           0.0094659,           0.0094659,           0.0094659
                  49,            0.029814,            0.035068,           0.0038916,             0.92998,             0.93682,              0.9657,             0.65696,            0.022792,            0.030927,           0.0056481,           0.0094434,           0.0094434,           0.0094434
                  50,            0.028556,            0.034293,           0.0039993,             0.92606,             0.97027,             0.96987,              0.6598,            0.023754,            0.031767,           0.0045949,           0.0094205,           0.0094205,           0.0094205
                  51,            0.027831,            0.033618,           0.0035243,             0.93421,             0.98115,             0.96854,             0.64442,            0.026279,            0.029998,            0.005022,           0.0093971,           0.0093971,           0.0093971
                  52,            0.027057,             0.03365,           0.0033353,             0.93636,             0.94289,             0.95993,             0.63421,            0.023873,            0.033394,           0.0039578,           0.0093733,           0.0093733,           0.0093733
                  53,            0.029335,            0.034803,           0.0035664,             0.93502,             0.93542,             0.95211,             0.63922,            0.022301,            0.033549,           0.0048021,           0.0093491,           0.0093491,           0.0093491
                  54,            0.028302,            0.034619,           0.0034239,             0.92082,             0.93921,             0.94641,             0.63383,            0.028557,            0.033373,           0.0035934,           0.0093245,           0.0093245,           0.0093245
                  55,            0.029166,            0.035237,           0.0039757,             0.92273,              0.9799,             0.96198,             0.64264,            0.023148,             0.03163,           0.0035207,           0.0092995,           0.0092995,           0.0092995
                  56,            0.027661,            0.033885,           0.0036537,             0.93078,             0.97579,             0.96693,              0.6686,             0.02613,            0.030721,           0.0027815,            0.009274,            0.009274,            0.009274
                  57,            0.028379,            0.033938,           0.0038532,             0.93788,             0.97491,              0.9746,             0.65324,            0.023881,            0.034649,           0.0031815,           0.0092481,           0.0092481,           0.0092481
                  58,            0.027866,             0.03394,           0.0035005,             0.93924,             0.98394,              0.9681,             0.63382,             0.02384,            0.032691,           0.0034581,           0.0092219,           0.0092219,           0.0092219
                  59,            0.026613,            0.032607,           0.0032767,              0.9298,             0.97811,             0.96707,             0.68849,             0.02203,            0.031353,           0.0052064,           0.0091952,           0.0091952,           0.0091952
                  60,            0.026732,            0.033809,           0.0034532,             0.92511,             0.97465,             0.96028,             0.65566,            0.024853,            0.031979,           0.0046584,           0.0091681,           0.0091681,           0.0091681
                  61,            0.027175,            0.033001,           0.0032822,             0.89563,             0.87937,             0.94311,              0.6295,            0.027715,            0.035295,           0.0049442,           0.0091406,           0.0091406,           0.0091406
                  62,            0.028539,            0.033673,           0.0041238,             0.93317,             0.97824,             0.97223,              0.6842,            0.024373,            0.031698,           0.0036966,           0.0091127,           0.0091127,           0.0091127
                  63,            0.028521,            0.034715,           0.0037934,              0.9333,             0.98135,             0.98088,             0.68449,            0.023709,            0.031624,           0.0042151,           0.0090844,           0.0090844,           0.0090844
                  64,            0.026419,            0.032697,           0.0034783,             0.92877,             0.97764,             0.96668,             0.65397,            0.024139,            0.032303,           0.0040176,           0.0090557,           0.0090557,           0.0090557
                  65,            0.027407,            0.032945,           0.0037735,             0.92477,              0.9734,             0.96465,             0.66408,            0.023152,            0.031987,           0.0036924,           0.0090266,           0.0090266,           0.0090266
                  66,            0.027318,            0.033528,           0.0034833,              0.9212,             0.97458,              0.9712,              0.6513,            0.022709,            0.030248,           0.0043458,           0.0089972,           0.0089972,           0.0089972
                  67,            0.027016,            0.033454,           0.0033366,             0.93247,             0.97998,             0.96817,             0.66642,            0.022144,            0.033234,           0.0043091,           0.0089673,           0.0089673,           0.0089673
                  68,            0.026592,            0.031514,            0.003467,             0.91352,             0.98232,             0.96705,             0.66001,            0.023475,            0.032968,           0.0038534,           0.0089371,           0.0089371,           0.0089371
                  69,            0.025913,            0.032414,           0.0034954,             0.92626,             0.97368,             0.97389,             0.64996,            0.023664,            0.031331,           0.0050216,           0.0089065,           0.0089065,           0.0089065
                  70,            0.025681,            0.031474,            0.003053,             0.88959,             0.97344,             0.97742,             0.64812,            0.025558,            0.033382,           0.0058553,           0.0088755,           0.0088755,           0.0088755
                  71,            0.027325,            0.032912,           0.0037255,             0.92156,             0.95711,             0.96935,             0.65077,            0.022991,            0.031077,           0.0097151,           0.0088442,           0.0088442,           0.0088442
                  72,            0.025853,            0.031796,           0.0034511,             0.92462,             0.97562,             0.96625,             0.63421,            0.022137,            0.032191,           0.0048269,           0.0088124,           0.0088124,           0.0088124
                  73,            0.026098,            0.032346,           0.0030113,             0.92124,             0.95751,              0.9772,             0.66884,            0.022853,            0.032191,           0.0037416,           0.0087804,           0.0087804,           0.0087804
                  74,            0.025935,             0.03131,           0.0034261,             0.93554,              0.9686,             0.97032,             0.67625,            0.021767,            0.032556,           0.0060422,           0.0087479,           0.0087479,           0.0087479
                  75,            0.025756,             0.03218,            0.003177,             0.92656,             0.97396,             0.97553,             0.68137,            0.021134,            0.030789,           0.0059944,           0.0087151,           0.0087151,           0.0087151
                  76,            0.024595,            0.030738,           0.0033355,             0.92845,             0.97016,             0.97156,             0.66695,            0.021377,            0.031065,           0.0066033,            0.008682,            0.008682,            0.008682
                  77,            0.026927,            0.032781,           0.0035642,             0.92821,             0.96191,             0.97194,             0.67162,            0.022305,            0.031326,           0.0067651,           0.0086485,           0.0086485,           0.0086485
                  78,            0.025898,            0.031829,           0.0036735,             0.92442,             0.97398,             0.96435,             0.66588,            0.023151,            0.031208,           0.0046255,           0.0086146,           0.0086146,           0.0086146
                  79,            0.025378,            0.031384,            0.003163,             0.90804,             0.97581,             0.96754,             0.65623,            0.022363,            0.032852,            0.003528,           0.0085805,           0.0085805,           0.0085805
                  80,            0.025055,            0.030851,           0.0031969,             0.92854,             0.97553,             0.97241,             0.65874,            0.023876,            0.031971,           0.0039617,           0.0085459,           0.0085459,           0.0085459
                  81,            0.025738,            0.030214,           0.0037235,             0.92924,              0.9377,             0.97006,             0.68154,            0.022873,            0.031474,           0.0042191,           0.0085111,           0.0085111,           0.0085111
                  82,            0.026092,            0.032129,           0.0038788,             0.93094,             0.97218,             0.96771,             0.65431,            0.022834,            0.032536,           0.0048348,           0.0084759,           0.0084759,           0.0084759
                  83,             0.02466,            0.030955,           0.0030922,             0.92319,             0.96585,             0.96823,             0.67176,            0.021546,            0.032378,           0.0055643,           0.0084404,           0.0084404,           0.0084404
                  84,            0.024876,            0.030976,           0.0028417,             0.93345,             0.94267,             0.96199,             0.65179,            0.024001,            0.033641,           0.0036912,           0.0084046,           0.0084046,           0.0084046
                  85,            0.025026,            0.029597,           0.0028389,             0.91647,             0.97282,             0.96757,             0.65787,            0.022954,            0.031392,           0.0052362,           0.0083684,           0.0083684,           0.0083684
                  86,            0.025068,            0.030616,           0.0030566,             0.93523,             0.97394,             0.97318,             0.66271,            0.021067,            0.031467,           0.0065589,           0.0083319,           0.0083319,           0.0083319
                  87,            0.024502,            0.030843,           0.0029929,             0.93663,             0.97121,             0.98204,             0.67027,            0.022851,            0.030545,           0.0059805,           0.0082952,           0.0082952,           0.0082952
                  88,            0.023897,            0.030838,           0.0028938,             0.93798,             0.97394,             0.97494,             0.65636,             0.02337,             0.03303,             0.00557,           0.0082581,           0.0082581,           0.0082581
                  89,            0.025235,            0.030774,           0.0036102,             0.92737,             0.98055,             0.96819,             0.67104,             0.02138,            0.031653,           0.0055516,           0.0082207,           0.0082207,           0.0082207
                  90,            0.023361,            0.030574,           0.0029502,             0.93889,             0.97297,             0.96989,             0.67812,            0.022824,            0.031241,           0.0040391,            0.008183,            0.008183,            0.008183
                  91,            0.024711,            0.031873,           0.0036239,             0.94038,             0.97167,             0.96783,             0.66018,            0.023042,            0.031325,           0.0057638,            0.008145,            0.008145,            0.008145
                  92,            0.023789,            0.030063,           0.0032611,             0.93318,             0.97955,             0.97451,             0.65919,            0.022534,            0.032157,           0.0050006,           0.0081068,           0.0081068,           0.0081068
                  93,            0.024589,             0.03095,           0.0029678,             0.94675,             0.97232,              0.9747,             0.67589,            0.021512,            0.030922,           0.0044826,           0.0080682,           0.0080682,           0.0080682
                  94,            0.024057,            0.030248,           0.0028212,             0.93579,             0.97965,             0.98052,             0.67274,            0.022035,            0.031627,           0.0043799,           0.0080294,           0.0080294,           0.0080294
                  95,             0.02383,            0.029704,           0.0034369,             0.94273,             0.98199,              0.9816,             0.67651,            0.021061,             0.03108,           0.0048721,           0.0079903,           0.0079903,           0.0079903
                  96,              0.0248,            0.031941,           0.0036248,              0.9415,              0.9754,             0.97669,             0.66451,            0.023086,            0.030648,           0.0064082,           0.0079509,           0.0079509,           0.0079509
                  97,            0.023764,            0.029741,            0.003269,             0.94455,             0.96758,             0.98026,             0.68602,            0.021159,            0.028995,           0.0059163,           0.0079112,           0.0079112,           0.0079112
                  98,             0.02379,            0.030029,           0.0030965,             0.93761,             0.98437,             0.97365,             0.67505,            0.021386,            0.030547,           0.0029066,           0.0078713,           0.0078713,           0.0078713
                  99,            0.024757,            0.031334,           0.0039657,             0.94361,             0.98697,             0.97928,              0.6834,            0.020835,            0.030143,           0.0040259,           0.0078311,           0.0078311,           0.0078311
                 100,            0.024241,            0.031368,           0.0035669,             0.93419,             0.98604,             0.98222,              0.6514,            0.022327,            0.032436,           0.0044988,           0.0077907,           0.0077907,           0.0077907
                 101,            0.024893,            0.032574,           0.0037163,             0.92668,             0.94195,             0.97351,             0.66437,            0.022698,            0.032752,           0.0052265,             0.00775,             0.00775,             0.00775
                 102,             0.02283,            0.030567,           0.0032446,              0.9301,             0.95678,             0.97292,             0.67179,            0.022664,            0.033756,           0.0056987,           0.0077091,           0.0077091,           0.0077091
                 103,            0.023596,            0.029962,            0.003543,             0.93464,             0.97886,              0.9762,             0.67398,             0.02134,            0.032426,           0.0044593,           0.0076679,           0.0076679,           0.0076679
                 104,            0.023729,            0.031566,           0.0032426,             0.93929,               0.983,             0.97199,             0.66483,            0.023636,            0.033177,           0.0042566,           0.0076265,           0.0076265,           0.0076265
                 105,            0.024542,            0.029704,           0.0034199,              0.9428,             0.98015,             0.97319,              0.6618,            0.021764,            0.031328,           0.0047942,           0.0075848,           0.0075848,           0.0075848
                 106,            0.023424,            0.029261,           0.0032967,             0.93967,             0.97189,             0.97799,             0.67678,            0.021719,             0.03126,           0.0061996,            0.007543,            0.007543,            0.007543
                 107,             0.02348,            0.030595,           0.0030948,              0.9389,             0.97693,             0.97627,             0.68492,            0.021137,            0.031039,           0.0049208,           0.0075009,           0.0075009,           0.0075009
                 108,            0.024324,            0.029943,           0.0033673,             0.92485,             0.94364,              0.9706,             0.66744,            0.021228,            0.031524,           0.0048081,           0.0074585,           0.0074585,           0.0074585
                 109,            0.022961,            0.030067,           0.0033661,             0.92701,             0.96483,             0.97564,             0.67792,            0.020337,            0.029782,           0.0050917,            0.007416,            0.007416,            0.007416
                 110,            0.022429,            0.030193,           0.0032731,             0.94176,             0.97459,             0.97889,             0.67352,            0.021943,            0.031123,            0.006887,           0.0073733,           0.0073733,           0.0073733
                 111,            0.022715,            0.030053,            0.003414,             0.94198,             0.97994,             0.96867,             0.68068,            0.022415,            0.030996,           0.0060178,           0.0073303,           0.0073303,           0.0073303
                 112,            0.022212,            0.028507,           0.0032933,             0.93242,             0.97813,             0.96602,             0.65707,            0.022617,            0.032166,             0.00654,           0.0072872,           0.0072872,           0.0072872
                 113,            0.023095,            0.030068,           0.0025201,             0.92799,             0.97442,             0.97262,             0.68857,            0.023325,            0.031944,           0.0062544,           0.0072438,           0.0072438,           0.0072438
                 114,            0.022382,            0.028284,           0.0027301,             0.93052,             0.94472,             0.96904,             0.67476,            0.023336,             0.03192,           0.0068476,           0.0072003,           0.0072003,           0.0072003
                 115,            0.022816,            0.030304,           0.0032744,             0.93617,             0.98024,             0.97276,             0.66898,             0.02107,            0.032125,           0.0050555,           0.0071566,           0.0071566,           0.0071566
                 116,            0.022246,            0.028457,           0.0029945,             0.93574,             0.97387,             0.97988,             0.67526,            0.021587,            0.032707,           0.0057138,           0.0071127,           0.0071127,           0.0071127
                 117,            0.022655,            0.030382,           0.0026149,             0.93911,              0.9734,              0.9779,             0.67389,            0.021082,            0.031425,           0.0053497,           0.0070686,           0.0070686,           0.0070686
                 118,             0.02251,            0.029099,            0.002822,             0.94018,             0.96493,              0.9786,             0.67672,            0.020955,            0.030447,           0.0052401,           0.0070243,           0.0070243,           0.0070243
                 119,            0.022743,            0.029454,           0.0033072,             0.93954,             0.98699,             0.98478,             0.68083,            0.020611,            0.030698,           0.0038696,           0.0069799,           0.0069799,           0.0069799
                 120,            0.022734,             0.02922,           0.0034787,             0.93969,             0.97876,             0.98002,             0.65465,            0.021162,            0.031403,           0.0047786,           0.0069353,           0.0069353,           0.0069353
                 121,            0.022239,            0.028331,           0.0027639,             0.92917,             0.98769,             0.97537,             0.66881,            0.021528,            0.031936,           0.0037206,           0.0068906,           0.0068906,           0.0068906
                 122,            0.021306,             0.02916,           0.0030563,             0.93549,             0.98551,             0.98007,             0.66398,            0.022118,            0.031334,           0.0034562,           0.0068457,           0.0068457,           0.0068457
                 123,            0.021806,            0.029491,           0.0029781,             0.94105,             0.98239,             0.98114,             0.68239,            0.021809,             0.03088,           0.0032211,           0.0068006,           0.0068006,           0.0068006
