               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.01657,            0.013547,          0.00032206,             0.99559,             0.99001,             0.99452,             0.87623,            0.012536,            0.011729,          0.00030407,           0.0097178,           0.0097178,           0.0097178
                  36,            0.016799,            0.013568,          0.00032434,             0.99656,              0.9883,             0.99456,             0.87233,            0.011999,            0.011604,          0.00030652,           0.0097011,           0.0097011,           0.0097011
                  37,            0.016513,            0.013233,          0.00031896,             0.99559,             0.99001,              0.9946,             0.87267,            0.012588,            0.011616,          0.00030301,            0.009684,            0.009684,            0.009684
                  38,            0.016404,            0.013137,          0.00031356,             0.99535,             0.99024,             0.99461,             0.87735,            0.011659,            0.011442,          0.00029199,           0.0096664,           0.0096664,           0.0096664
                  39,            0.016098,            0.013117,          0.00030846,             0.99583,             0.98974,             0.99461,             0.87636,            0.011676,            0.011336,          0.00028728,           0.0096484,           0.0096484,           0.0096484
                  40,            0.015697,            0.012948,          0.00029725,              0.9951,              0.9905,             0.99466,             0.88164,            0.011723,            0.011343,          0.00027698,           0.0096299,           0.0096299,           0.0096299
                  41,            0.016091,            0.013373,           0.0003023,             0.99632,             0.98854,             0.99459,             0.88031,            0.011947,            0.011475,          0.00028096,            0.009611,            0.009611,            0.009611
                  42,            0.015563,            0.012923,          0.00028211,             0.99171,             0.99074,             0.99458,             0.88505,            0.011838,             0.01124,          0.00026644,           0.0095916,           0.0095916,           0.0095916
                  43,             0.01551,            0.013005,          0.00027653,             0.99389,             0.99074,             0.99436,             0.88181,            0.011634,               0.011,          0.00025902,           0.0095717,           0.0095717,           0.0095717
                  44,            0.015526,            0.013007,          0.00027081,             0.99462,             0.99123,             0.99454,             0.88616,            0.011413,            0.011219,          0.00026346,           0.0095514,           0.0095514,           0.0095514
                  45,            0.015669,            0.013075,          0.00027488,             0.99607,             0.98923,             0.99446,             0.88768,             0.01186,            0.011278,           0.0002561,           0.0095307,           0.0095307,           0.0095307
                  46,            0.015819,            0.013033,          0.00027995,             0.99078,             0.99537,             0.99454,             0.88824,            0.011014,            0.010902,          0.00026234,           0.0095095,           0.0095095,           0.0095095
                  47,            0.015192,            0.012767,          0.00027054,             0.99438,             0.99147,             0.99443,             0.88713,            0.011172,            0.010973,          0.00025055,           0.0094879,           0.0094879,           0.0094879
                  48,            0.015159,            0.012814,          0.00026753,             0.99559,                0.99,             0.99457,             0.88645,            0.010971,             0.01094,          0.00025484,           0.0094659,           0.0094659,           0.0094659
                  49,            0.015278,            0.012725,          0.00026567,             0.99509,             0.99025,             0.99455,             0.88623,            0.011127,            0.011012,          0.00025759,           0.0094434,           0.0094434,           0.0094434
                  50,             0.01486,            0.012519,          0.00025844,             0.99484,             0.99098,             0.99455,             0.89006,            0.011312,             0.01087,          0.00023472,           0.0094205,           0.0094205,           0.0094205
                  51,            0.014874,            0.012461,          0.00025128,             0.99292,             0.99196,             0.99456,             0.88648,            0.011162,            0.010868,          0.00023461,           0.0093971,           0.0093971,           0.0093971
                  52,            0.014388,            0.012525,           0.0002484,             0.99486,             0.99001,             0.99454,             0.89081,            0.011051,            0.010647,          0.00023146,           0.0093733,           0.0093733,           0.0093733
                  53,            0.015202,            0.012446,          0.00025297,             0.99316,             0.99074,             0.99464,             0.88505,            0.011265,            0.010936,          0.00023665,           0.0093491,           0.0093491,           0.0093491
                  54,            0.015023,            0.012461,          0.00024516,             0.99461,             0.99025,             0.99446,             0.88924,            0.011045,            0.010751,          0.00023846,           0.0093245,           0.0093245,           0.0093245
                  55,            0.014339,             0.01255,          0.00024115,             0.99484,             0.99025,             0.99456,             0.89133,            0.010855,            0.010687,          0.00022495,           0.0092995,           0.0092995,           0.0092995
                  56,            0.014288,            0.012363,          0.00023307,             0.99437,             0.99098,             0.99449,             0.89505,            0.011098,             0.01068,           0.0002194,            0.009274,            0.009274,            0.009274
                  57,            0.015126,            0.012644,          0.00024222,             0.99243,             0.99342,             0.99441,             0.89688,            0.010812,            0.010649,          0.00022241,           0.0092481,           0.0092481,           0.0092481
