               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.019725,            0.010339,                   0,                   1,                   1,               0.995,             0.79223,            0.016124,           0.0083969,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,            0.019204,            0.010538,                   0,             0.99778,                   1,               0.995,             0.87284,            0.012092,           0.0077809,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,            0.019222,            0.010082,                   0,                   1,                   1,               0.995,             0.85077,             0.01338,           0.0078139,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,            0.017231,            0.010043,                   0,                   1,                   1,               0.995,             0.86187,            0.012426,           0.0077666,                   0,            0.009611,            0.009611,            0.009611
                  42,            0.017448,            0.010142,                   0,             0.99999,                   1,               0.995,             0.87167,             0.01214,           0.0074809,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,             0.01723,           0.0095594,                   0,                   1,                   1,               0.995,             0.86714,            0.012221,           0.0073851,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,            0.016419,            0.009914,                   0,                   1,                   1,               0.995,             0.86573,            0.012669,           0.0075676,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,            0.017825,           0.0099586,                   0,                   1,                   1,               0.995,             0.85063,            0.012509,           0.0075726,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.018032,           0.0099973,                   0,                   1,                   1,               0.995,             0.85698,            0.013072,           0.0075944,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.018155,           0.0097231,                   0,                   1,                   1,               0.995,             0.86164,            0.012459,           0.0077137,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.017242,            0.009551,                   0,                   1,                   1,               0.995,             0.89638,            0.011268,           0.0071215,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,            0.016538,           0.0094253,                   0,                   1,                   1,               0.995,             0.89226,            0.010694,           0.0070117,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,            0.016782,           0.0090506,                   0,                   1,                   1,               0.995,             0.88684,            0.011767,           0.0071726,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.016671,           0.0092819,                   0,                   1,                   1,               0.995,             0.86568,            0.012576,           0.0072699,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.014414,           0.0087885,                   0,                   1,                   1,               0.995,             0.90411,            0.010022,           0.0066112,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.015679,           0.0090722,                   0,                   1,                   1,               0.995,             0.88612,            0.010552,           0.0068715,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.016375,           0.0094823,                   0,                   1,                   1,               0.995,             0.88175,              0.0116,           0.0070433,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.016686,           0.0093975,                   0,                   1,                   1,               0.995,             0.88438,             0.01194,            0.006957,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.015444,           0.0092075,                   0,                   1,             0.99777,               0.995,             0.88734,             0.01199,           0.0071444,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.015817,           0.0093045,                   0,                   1,                   1,               0.995,             0.88337,            0.010729,           0.0068635,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.015543,           0.0093191,                   0,                   1,                   1,               0.995,             0.86946,            0.011539,           0.0070103,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.015349,            0.009316,                   0,                   1,                   1,               0.995,             0.87363,            0.011385,           0.0069582,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,             0.01543,           0.0088806,                   0,                   1,                   1,               0.995,             0.87817,            0.011281,           0.0069932,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,             0.01506,           0.0085611,                   0,                   1,                   1,               0.995,             0.87406,            0.011514,           0.0070373,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.015706,           0.0091055,                   0,                   1,                   1,               0.995,             0.88798,           0.0098709,           0.0067715,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,             0.01474,           0.0085054,                   0,                   1,                   1,               0.995,             0.90097,           0.0099744,           0.0066482,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.013923,           0.0082048,                   0,                   1,             0.99777,               0.995,             0.90884,           0.0097135,           0.0068935,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.014956,           0.0086894,                   0,                   1,                   1,               0.995,             0.89983,            0.010003,           0.0069717,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.013891,           0.0085734,                   0,                   1,                   1,               0.995,             0.90285,            0.010276,            0.006714,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.014888,           0.0085109,                   0,                   1,                   1,               0.995,             0.89582,            0.010135,           0.0067491,                   0,           0.0089673,           0.0089673,           0.0089673
