               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.017472,            0.014124,          0.00055165,             0.94976,             0.96601,              0.9731,             0.77229,            0.013303,            0.012014,          0.00037101,           0.0097178,           0.0097178,           0.0097178
                  36,            0.017294,            0.014087,          0.00050108,             0.94502,              0.9509,             0.95852,             0.74366,              0.0126,            0.011807,           0.0003633,           0.0097011,           0.0097011,           0.0097011
                  37,            0.017139,            0.013872,          0.00044466,             0.93117,             0.99193,             0.97599,             0.79837,            0.012632,            0.011498,          0.00033087,            0.009684,            0.009684,            0.009684
                  38,              0.0169,            0.013641,          0.00044121,             0.97678,             0.99043,             0.98311,             0.77476,            0.012449,            0.011544,          0.00033989,           0.0096664,           0.0096664,           0.0096664
                  39,            0.016663,            0.013665,          0.00045966,             0.90708,             0.96978,              0.9533,             0.76253,            0.012222,            0.011363,          0.00031251,           0.0096484,           0.0096484,           0.0096484
                  40,            0.016327,            0.013422,          0.00038826,             0.94991,             0.96208,             0.96971,             0.79184,            0.012581,            0.011646,          0.00030658,           0.0096299,           0.0096299,           0.0096299
                  41,            0.016709,            0.013592,          0.00043348,             0.96125,             0.94715,             0.97149,             0.77072,            0.012298,            0.011308,          0.00031867,            0.009611,            0.009611,            0.009611
                  42,            0.016537,            0.013515,          0.00044359,             0.96555,             0.95887,             0.96246,             0.77602,            0.013152,            0.011756,          0.00035359,           0.0095916,           0.0095916,           0.0095916
                  43,            0.016209,            0.013465,          0.00035978,             0.92973,             0.94569,             0.92847,             0.76767,            0.012218,            0.011266,          0.00029195,           0.0095717,           0.0095717,           0.0095717
                  44,            0.016232,            0.013509,           0.0004459,               0.974,              0.9392,             0.97463,             0.79915,            0.012037,            0.011365,          0.00030982,           0.0095514,           0.0095514,           0.0095514
                  45,            0.016015,            0.013452,          0.00035592,             0.96006,             0.98374,             0.97478,             0.82404,            0.011792,            0.011083,          0.00029877,           0.0095307,           0.0095307,           0.0095307
                  46,            0.015799,            0.013309,           0.0003862,             0.94088,             0.94751,             0.96892,             0.79464,            0.011703,            0.011097,          0.00029609,           0.0095095,           0.0095095,           0.0095095
                  47,            0.015295,            0.013159,          0.00038188,             0.96574,             0.98471,             0.97542,             0.80223,             0.01173,            0.010926,          0.00029225,           0.0094879,           0.0094879,           0.0094879
                  48,            0.015764,            0.013352,          0.00042255,              0.9185,             0.96196,             0.93589,             0.78006,            0.011655,            0.011191,          0.00027166,           0.0094659,           0.0094659,           0.0094659
                  49,            0.015291,            0.013178,          0.00044009,             0.88949,             0.95462,             0.92242,             0.78673,            0.011577,            0.011045,          0.00025625,           0.0094434,           0.0094434,           0.0094434
                  50,            0.016051,            0.013207,          0.00039041,             0.95174,             0.97676,             0.95499,             0.78868,            0.012049,            0.011133,          0.00028878,           0.0094205,           0.0094205,           0.0094205
                  51,            0.015565,            0.013061,          0.00035804,             0.96875,             0.98386,             0.96639,             0.77793,            0.011403,            0.010838,          0.00027343,           0.0093971,           0.0093971,           0.0093971
                  52,             0.01559,            0.013275,          0.00044127,             0.92982,             0.95474,             0.93713,             0.78696,            0.011579,            0.011007,          0.00027738,           0.0093733,           0.0093733,           0.0093733
                  53,            0.015022,            0.012843,           0.0003904,             0.95203,              0.9671,             0.96621,             0.80003,            0.011469,            0.010818,          0.00026991,           0.0093491,           0.0093491,           0.0093491
                  54,            0.015473,            0.012974,           0.0003716,             0.96751,             0.95036,             0.96029,             0.80912,            0.011433,            0.011004,          0.00027242,           0.0093245,           0.0093245,           0.0093245
                  55,            0.015481,            0.013343,          0.00036341,              0.9628,             0.97602,             0.95895,             0.78193,            0.011431,            0.010953,          0.00028582,           0.0092995,           0.0092995,           0.0092995
                  56,            0.015457,            0.013105,          0.00036881,             0.96715,             0.98471,             0.97328,             0.80951,            0.011339,            0.010888,           0.0002492,            0.009274,            0.009274,            0.009274
                  57,            0.014903,            0.013051,          0.00039502,             0.96006,             0.97652,             0.95228,             0.79373,            0.011309,            0.010804,          0.00024762,           0.0092481,           0.0092481,           0.0092481
                  58,            0.015201,            0.012851,          0.00036049,             0.96845,             0.98057,             0.96519,             0.80795,            0.011187,            0.010831,          0.00026175,           0.0092219,           0.0092219,           0.0092219
                  59,             0.01467,            0.012837,          0.00039087,             0.96687,             0.97328,             0.95672,             0.79673,            0.011158,            0.010932,          0.00026056,           0.0091952,           0.0091952,           0.0091952
                  60,            0.015131,            0.012901,          0.00037383,              0.9815,             0.98851,             0.98326,             0.79475,             0.01126,            0.010746,          0.00028698,           0.0091681,           0.0091681,           0.0091681
                  61,             0.01462,            0.012795,          0.00042192,             0.96122,             0.97644,             0.97443,             0.79445,            0.011119,             0.01073,          0.00025645,           0.0091406,           0.0091406,           0.0091406
                  62,            0.014691,            0.012742,          0.00030401,             0.96359,             0.93325,             0.97067,              0.7955,            0.011273,            0.010694,           0.0002533,           0.0091127,           0.0091127,           0.0091127
                  63,            0.014474,            0.012632,          0.00038323,             0.94557,               0.937,             0.93794,             0.76755,            0.011176,            0.010745,           0.0002366,           0.0090844,           0.0090844,           0.0090844
                  64,            0.014709,            0.012715,          0.00036997,              0.9571,             0.96747,             0.96269,               0.785,            0.010927,            0.010688,          0.00025106,           0.0090557,           0.0090557,           0.0090557
                  65,            0.014901,            0.013047,          0.00035788,             0.96439,             0.97552,             0.97372,             0.81782,            0.011097,            0.010753,          0.00027335,           0.0090266,           0.0090266,           0.0090266
                  66,            0.014588,            0.012766,          0.00036669,             0.97109,             0.98301,             0.96541,             0.81389,            0.011144,            0.010659,          0.00024455,           0.0089972,           0.0089972,           0.0089972
                  67,            0.013881,            0.012224,          0.00039312,             0.96661,             0.98455,             0.96929,             0.79586,            0.011041,            0.010554,          0.00024112,           0.0089673,           0.0089673,           0.0089673
                  68,            0.014677,            0.012774,          0.00035278,             0.95592,             0.97602,             0.96056,              0.7994,            0.011212,            0.010566,          0.00024377,           0.0089371,           0.0089371,           0.0089371
                  69,            0.014262,            0.012648,          0.00035321,             0.95841,             0.97725,             0.96862,             0.79971,            0.010935,            0.010509,            0.000224,           0.0089065,           0.0089065,           0.0089065
                  70,            0.014164,            0.012392,          0.00029099,             0.97849,             0.98301,             0.98003,              0.8125,            0.010781,             0.01039,          0.00022661,           0.0088755,           0.0088755,           0.0088755
                  71,            0.014058,            0.012348,          0.00037283,             0.96185,             0.97669,             0.97201,             0.80656,            0.010834,              0.0105,          0.00022101,           0.0088442,           0.0088442,           0.0088442
                  72,            0.014544,            0.012618,          0.00031737,             0.95881,             0.96951,             0.95793,             0.81137,            0.011105,            0.010602,          0.00022684,           0.0088124,           0.0088124,           0.0088124
                  73,            0.014007,            0.012538,          0.00032848,             0.95094,             0.96718,             0.97511,             0.79321,            0.010761,            0.010453,          0.00021577,           0.0087804,           0.0087804,           0.0087804
                  74,            0.013967,            0.012451,          0.00037236,             0.96419,             0.97518,             0.97089,             0.81972,            0.010688,            0.010404,          0.00023327,           0.0087479,           0.0087479,           0.0087479
                  75,            0.013943,            0.012518,          0.00035489,             0.95519,             0.96904,             0.95264,             0.79963,            0.010818,            0.010483,          0.00024047,           0.0087151,           0.0087151,           0.0087151
                  76,            0.013487,            0.011993,          0.00030376,             0.98007,             0.97508,             0.97377,             0.80645,            0.010664,             0.01041,          0.00021792,            0.008682,            0.008682,            0.008682
                  77,             0.01403,            0.012085,          0.00034866,             0.95988,             0.99166,             0.97875,              0.8409,            0.010605,            0.010383,          0.00022291,           0.0086485,           0.0086485,           0.0086485
                  78,            0.013951,            0.012252,          0.00033774,             0.96723,             0.98139,             0.96414,             0.78824,            0.010629,            0.010383,          0.00022402,           0.0086146,           0.0086146,           0.0086146
                  79,            0.013867,            0.012181,          0.00030431,             0.96844,             0.99181,             0.97603,             0.82631,            0.010706,            0.010428,          0.00021345,           0.0085805,           0.0085805,           0.0085805
                  80,            0.013935,            0.012359,          0.00029595,             0.95624,             0.96098,              0.9648,             0.80743,            0.010691,             0.01037,          0.00020877,           0.0085459,           0.0085459,           0.0085459
                  81,            0.013589,             0.01221,          0.00026047,             0.97038,             0.98386,             0.96488,             0.80886,            0.010622,            0.010254,          0.00020471,           0.0085111,           0.0085111,           0.0085111
