464.537
517.359
510.699
497.027
464.4
521.394
501.75
500.674
494.576
526.786
488.451
474.428
419.469
491.47
512.281
493.818
475.996
495.254
508.226
552.259
450.628
424.892
465.335
494.09
503.673
530.377
502.945
486.915
426.226
418.752
425.608
440.723
489.627
493.598
473.338
465.114
467.871
472.136
426.655
499.898
455.392
423.744
517.517
449.96
459.254
440.322
444.017
461.999
453.603
511.188
499.255
514.723
502.039
483.863
572.963
478.591
465.265
508.4
500.578
460.429
490.213
527.139
469.707
428.177
449.23
475.074
444.699
491.256
451.824
477.79
466.396
462.009
412.287
461.551
484.358
457.133
492.863
471.726
462.626
450.619
448.595
516.879
515.162
476.174
435.043
493.22
440.985
413.338
417.687
515.637
459.731
500.088
496.968
465.293
474.62
515.562
512.306
475.096
461.412
449.609
499.593
498.729
549.964
512.918
438.017
480.834
468.078
412.727
452.691
495.849
439.566
404.746
494.666
487.073
486.181
465.836
504.06
432.977
453.761
474.056
486.869
400.014
529.051
463.475
488.089
481.519
590.883
480.303
467.579
476.717
417.169
451.248
571.916
501.851
416.777
448.261
521.741
446.035
432.707
491.978
544.893
519.84
558.478
568.024
475.539
462.279
517.454
543.815
475.683
471.415
478.9090867
