354.66,,344.2699933
329.919,,
321.78,,
302.135,,
335.088,,
344.222,,
352.747,,
337.324,,
337.217,,
352.883,,
356.755,,
339.249,,
353.322,,
335.827,,
340.461,,
351.66,,
352.925,,
338.238,,
327.302,,
368.128,,
336.96,,
339.538,,
338.258,,
336.802,,
342.412,,
336.641,,
351.368,,
354.503,,
351.867,,
338.266,,
338.312,,
338.701,,
324.416,,
333.664,,
339.912,,
335.527,,
335.115,,
339.171,,
337.219,,
349.833,,
330.81,,
363.074,,
329.475,,
368.669,,
383.74,,
366.003,,
354.368,,
351.335,,
367.251,,
335.788,,
339.963,,
336.936,,
345.706,,
340.242,,
351.65,,
368.905,,
353.565,,
352.864,,
399.911,,
376.635,,
341.225,,
352.035,,
336.278,,
308.587,,
333.661,,
337.471,,
340.397,,
337.489,,
355.995,,
359.457,,
336.941,,
336.353,,
355.608,,
334.794,,
334.815,,
350.343,,
336.044,,
319.449,,
344.684,,
355.354,,
336.102,,
333.334,,
340.487,,
352.103,,
353.147,,
339.119,,
336.788,,
336.316,,
371.603,,
368.248,,
320.671,,
352.345,,
357.02,,
368.3,,
352.402,,
338.214,,
353.255,,
320.555,,
353.454,,
339.429,,
337.536,,
319.868,,
322.679,,
336.837,,
351.869,,
354.135,,
351.6,,
368.716,,
366.755,,
356.599,,
320.159,,
334.803,,
324.953,,
352.827,,
335.263,,
352.557,,
337.447,,
320.282,,
339.771,,
336.704,,
351.399,,
326.133,,
369.685,,
351.866,,
359.402,,
336.746,,
330.144,,
353.72,,
339.828,,
354.128,,
352.261,,
321.15,,
352.706,,
336.357,,
370.897,,
335.653,,
353.277,,
307.237,,
351.275,,
336.921,,
338.33,,
337.347,,
338.414,,
354.12,,
339.261,,
353.336,,
328.172,,
340.775,,
369.142,,
352.368,,
