336.495,,351.1491667
347.877,,
353.568,,
332.955,,
334.368,,
329.676,,
350.263,,
357.055,,
322.041,,
336.373,,
352.246,,
322.881,,
334.567,,
366.909,,
356.656,,
354.196,,
367.682,,
339.111,,
356.001,,
344.118,,
355.174,,
387.943,,
318.8,,
352.872,,
353.584,,
352.008,,
384.916,,
338.122,,
356.124,,
340.172,,
351.124,,
335.665,,
400.434,,
383.939,,
342.44,,
326.142,,
334.851,,
353.153,,
358.423,,
353.316,,
335.876,,
368.282,,
353.919,,
367.97,,
351.569,,
341.273,,
366.984,,
305.319,,
353.92,,
362.3,,
335.301,,
371.61,,
373.554,,
336.131,,
351.412,,
355.184,,
352.224,,
366.599,,
353.812,,
338.999,,
366.789,,
337.308,,
353.958,,
351.375,,
335.325,,
339.822,,
352.723,,
352.52,,
369.734,,
355.127,,
353.155,,
351.983,,
340.185,,
354.467,,
365.741,,
354.24,,
353.865,,
338.595,,
368.98,,
340.366,,
341.011,,
353.776,,
357.991,,
339.183,,
349.663,,
337.696,,
372.303,,
350.601,,
352.1,,
325.929,,
322.174,,
352.495,,
372.474,,
342.188,,
337.197,,
319.52,,
354.838,,
367.985,,
369.386,,
354.905,,
357.06,,
335.922,,
353.165,,
355.649,,
352.338,,
335.571,,
373.274,,
319.596,,
364.699,,
373.478,,
371.67,,
325.799,,
336.983,,
355.187,,
355.515,,
352.336,,
347.75,,
352.714,,
351.087,,
367.822,,
372.424,,
373.679,,
352.096,,
349.988,,
362.922,,
351.196,,
341.72,,
330.115,,
384.981,,
337.613,,
353.807,,
342.172,,
336.111,,
341.86,,
340.142,,
335.071,,
368.293,,
354.496,,
368.777,,
366.566,,
359.306,,
355.532,,
353.909,,
339.95,,
342.717,,
337.664,,
364.131,,
356.432,,
367.607,,
367.332,,
