338.726,,355.9528467
313.96,,
337.332,,
332.396,,
335.926,,
321.798,,
350.486,,
353.825,,
348.734,,
366.458,,
322.042,,
349.864,,
352.003,,
338.96,,
341.647,,
335.866,,
341.997,,
351.331,,
371.382,,
355.328,,
338.668,,
355.891,,
352.119,,
353.966,,
355.932,,
350.94,,
348.368,,
347.031,,
355.499,,
349.172,,
355.964,,
352.002,,
361.726,,
335.841,,
336.09,,
358.409,,
347.811,,
349.558,,
320.204,,
352.608,,
369.074,,
338.004,,
348.639,,
336.062,,
351.174,,
336.955,,
350.465,,
337.488,,
347.531,,
351.817,,
337.098,,
372.32,,
385.427,,
368.786,,
369.127,,
375.261,,
370.395,,
371.476,,
350.545,,
323.741,,
357.63,,
370.215,,
363.71,,
355.563,,
377.297,,
337.486,,
356.093,,
339.578,,
386.469,,
340.472,,
370.484,,
378.713,,
368.493,,
378.694,,
385.193,,
357.628,,
378.975,,
352.996,,
385.93,,
357.238,,
352.717,,
355.456,,
341.003,,
369.504,,
384.346,,
372.54,,
337.901,,
339.506,,
367.802,,
369.733,,
337.049,,
360.897,,
358.027,,
367.846,,
352.093,,
368.045,,
387.161,,
339.597,,
367.282,,
382.515,,
387.168,,
340.648,,
334.456,,
383.86,,
352.748,,
370.28,,
352.344,,
382.267,,
368.232,,
353.347,,
383.907,,
352.382,,
354.056,,
346.675,,
336.909,,
372.008,,
354.526,,
345.828,,
368.086,,
337.391,,
354.514,,
354.23,,
360.13,,
332.118,,
383.864,,
353.243,,
370.78,,
356.148,,
366.799,,
351.568,,
338.431,,
371.764,,
367.349,,
384.565,,
355.45,,
350.681,,
350.715,,
364.039,,
380.458,,
365.114,,
364.887,,
335.801,,
341.434,,
335.616,,
353.118,,
367.264,,
369.665,,
360.104,,
384.843,,
351.995,,
367.319,,
358.729,,
372.459,,
356.784,,
368.645,,
350.928,,
332.951,,
384.21,,
378.844,,
341.422,,
373.216,,
382.907,,
334.277,,
344.414,,
374.781,,
368.427,,
356.213,,
341.433,,
345.833,,
349.537,,
340.989,,
335.317,,
384.559,,
354.376,,
336.349,,
366.765,,
371.313,,
339.493,,
366.373,,
351.2,,
357.869,,
337.35,,
367.073,,
355.81,,
401.399,,
352.146,,
369.664,,
371.619,,
336.816,,
353.589,,
369.618,,
353.759,,
