               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.03276,            0.037608,           0.0050693,             0.93682,             0.98686,             0.97206,             0.61127,            0.026233,            0.034608,           0.0032006,           0.0097011,           0.0097011,           0.0097011
                  37,             0.03133,            0.036996,           0.0048035,             0.93639,             0.99265,             0.98707,             0.66973,            0.023167,            0.032908,           0.0032461,            0.009684,            0.009684,            0.009684
                  38,            0.029658,            0.035421,           0.0043895,             0.94116,             0.94596,             0.98484,             0.61583,            0.026085,            0.034593,           0.0032256,           0.0096664,           0.0096664,           0.0096664
                  39,              0.0309,            0.035526,           0.0048283,             0.89619,             0.97044,             0.97639,              0.6532,             0.02549,            0.035274,           0.0083991,           0.0096484,           0.0096484,           0.0096484
                  40,            0.031425,             0.03707,           0.0051494,             0.88354,             0.95294,             0.95641,             0.62202,            0.025176,            0.037474,           0.0045263,           0.0096299,           0.0096299,           0.0096299
                  41,            0.029751,            0.035837,            0.004489,             0.90434,              0.9406,             0.96156,             0.64211,            0.025167,            0.034453,           0.0036552,            0.009611,            0.009611,            0.009611
                  42,            0.030753,            0.035383,            0.004938,             0.92571,             0.93946,             0.96515,             0.64695,            0.026465,            0.032123,           0.0046277,           0.0095916,           0.0095916,           0.0095916
                  43,            0.029314,            0.035944,           0.0043969,             0.91311,             0.90277,             0.95735,              0.6537,            0.024692,            0.032659,           0.0039561,           0.0095717,           0.0095717,           0.0095717
                  44,            0.028505,            0.034119,           0.0041651,             0.90706,             0.93504,             0.95901,             0.63638,            0.024728,            0.034279,           0.0059128,           0.0095514,           0.0095514,           0.0095514
                  45,            0.030492,            0.036198,           0.0044243,              0.8666,             0.97691,             0.97877,             0.66622,            0.025202,            0.033318,           0.0048716,           0.0095307,           0.0095307,           0.0095307
                  46,            0.028933,            0.034296,           0.0040123,             0.93184,             0.94379,             0.96311,             0.63612,            0.025719,            0.035554,           0.0032316,           0.0095095,           0.0095095,           0.0095095
