               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.026685,            0.013504,                   0,             0.99714,             0.99713,             0.99437,             0.69805,            0.019779,            0.011155,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,            0.026241,            0.013966,                   0,             0.99714,             0.99714,             0.99457,             0.76831,            0.018399,            0.010513,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,            0.026166,            0.013128,                   0,             0.99713,             0.99429,             0.99288,             0.68782,            0.024061,            0.011215,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,            0.025252,            0.012956,                   0,             0.99713,             0.99429,             0.99299,             0.78273,            0.018512,            0.010689,                   0,            0.009611,            0.009611,            0.009611
                  42,             0.02496,             0.01302,                   0,             0.99714,             0.99714,             0.99243,             0.73472,            0.019008,            0.010441,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,            0.027299,            0.013067,                   0,             0.99714,             0.99714,              0.9926,             0.75826,            0.018005,            0.010595,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,            0.023534,            0.012822,                   0,             0.99429,             0.99714,             0.99328,             0.75129,            0.018569,            0.010416,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,            0.023883,            0.012347,                   0,              0.9943,             0.99714,             0.99294,             0.76309,             0.01807,            0.010178,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.024843,            0.012488,                   0,             0.99148,             0.99713,             0.99336,             0.79229,            0.016765,            0.010344,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.024455,            0.012344,                   0,             0.99714,             0.99714,             0.99357,             0.66186,            0.022991,            0.010441,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.024618,            0.012266,                   0,             0.99713,             0.99714,             0.99223,             0.75039,             0.01849,            0.010391,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,            0.022703,            0.012028,                   0,             0.99714,             0.99712,             0.99231,             0.80017,             0.01594,           0.0095971,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,             0.02215,             0.01186,                   0,             0.99714,             0.99714,             0.99271,             0.79711,            0.015445,           0.0094376,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.022469,            0.012021,                   0,             0.99714,             0.99714,             0.99251,             0.78881,            0.016723,           0.0095202,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.021594,            0.011776,                   0,             0.99713,             0.99714,             0.99234,             0.74985,            0.018038,           0.0094861,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,             0.02298,            0.012289,                   0,              0.9943,             0.99714,             0.99188,             0.78794,            0.015904,           0.0094672,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.021747,            0.011883,                   0,             0.99714,             0.99714,             0.99237,             0.80475,            0.015059,           0.0091932,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.023427,            0.011667,                   0,             0.99428,             0.99429,             0.99211,             0.78646,            0.017495,            0.010192,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.021616,            0.011761,                   0,             0.99713,             0.99714,             0.99243,             0.75014,            0.017739,           0.0093606,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.020888,            0.011493,                   0,             0.99714,             0.99714,             0.99226,             0.81774,            0.014498,           0.0088543,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.019749,            0.011436,                   0,              0.9943,             0.99712,             0.99222,             0.79189,            0.016157,           0.0090889,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.020049,            0.011342,                   0,              0.9943,             0.99714,             0.99219,             0.81018,              0.0154,           0.0090097,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.020581,            0.011137,                   0,             0.99714,             0.99714,             0.99229,             0.77035,            0.016592,            0.008877,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.022303,            0.011215,                   0,             0.99713,             0.99714,             0.99217,             0.80686,            0.015307,           0.0089658,                   0,           0.0091406,           0.0091406,           0.0091406
